gene_id,event_id,sample_id,PSI
WBGene00019535,SE_15,OLQ,0.9534854720039906
WBGene00019535,SE_15,RIS,0.88412550481516
WBGene00017483,SE_16,IL2,0.07120000538866403
WBGene00017920,SE_17,ADL,0.1432943722084334
WBGene00017920,SE_17,AFD,0.28746863724711585
WBGene00017920,SE_17,AIM,0.1801957896269496
WBGene00017920,SE_17,AIN,0.14877071258016603
WBGene00017920,SE_17,AIY,0.029803501878192962
WBGene00017920,SE_17,ASEL,0.05820721769499415
WBGene00017920,SE_17,ASER,0.44611966651593565
WBGene00017920,SE_17,ASG,0.15487406944581877
WBGene00017920,SE_17,ASI,0.36290563828667216
WBGene00017920,SE_17,ASK,0.08225886627246665
WBGene00017920,SE_17,AVA,0.12283863677957875
WBGene00017920,SE_17,AVE,0.42037761793949646
WBGene00017920,SE_17,AVG,0.3333333333333333
WBGene00017920,SE_17,AVH,0.2377614777410271
WBGene00017920,SE_17,AVK,0.3699358562405348
WBGene00017920,SE_17,AVL,0.3452425581708595
WBGene00017920,SE_17,AVM,0.2936614480290493
WBGene00017920,SE_17,AWA,0.340008403763963
WBGene00017920,SE_17,AWB,0.277507519235957
WBGene00017920,SE_17,AWC,0.1518728064290287
WBGene00017920,SE_17,BAG,0.15651797075257712
WBGene00017920,SE_17,CAN,0.050399591664072235
WBGene00017920,SE_17,DA,0.1066865242158473
WBGene00017920,SE_17,DD,0.18257793647309112
WBGene00017920,SE_17,DVC,0.4926547665391928
WBGene00017920,SE_17,I5,0.2018920342389
WBGene00017920,SE_17,IL2,0.2021135904047323
WBGene00017920,SE_17,LUA,0.3664519291970642
WBGene00017920,SE_17,NSM,0.1847728687951287
WBGene00017920,SE_17,OLQ,0.22439095335440698
WBGene00017920,SE_17,PHA,0.2742112315504834
WBGene00017920,SE_17,PVC,0.32148617237081056
WBGene00017920,SE_17,PVD,0.07668711656441715
WBGene00017920,SE_17,PVM,0.7604166666666666
WBGene00017920,SE_17,RIA,0.1947520900843427
WBGene00017920,SE_17,RIC,0.1470242274391593
WBGene00017920,SE_17,RIM,0.2457298788688629
WBGene00017920,SE_17,RIS,0.2044554300226795
WBGene00017920,SE_17,RMD,0.34905360345218434
WBGene00017920,SE_17,SMB,0.3286032975804374
WBGene00017920,SE_17,SMD,0.19295127172033627
WBGene00017920,SE_17,VB,0.2437352981795367
WBGene00017920,SE_17,VC,0.19055238899955454
WBGene00017920,SE_17,VD,0.23293932063020906
WBGene00017998,SE_171,BAG,0.040783034257748776
WBGene00004703,SE_172,ADL,0.3700094278886994
WBGene00004703,SE_172,AFD,0.4203189479414967
WBGene00004703,SE_172,AIM,0.400483209357458
WBGene00004703,SE_172,AIN,0.2967874169140778
WBGene00004703,SE_172,AIY,0.259580992688978
WBGene00004703,SE_172,ASEL,0.47353066470041294
WBGene00004703,SE_172,ASER,0.39755495681441577
WBGene00004703,SE_172,ASG,0.4349877847395539
WBGene00004703,SE_172,ASI,0.511528146301805
WBGene00004703,SE_172,ASK,0.3096705969226186
WBGene00004703,SE_172,AVA,0.20053182786690135
WBGene00004703,SE_172,AVE,0.23839741622159405
WBGene00004703,SE_172,AVG,0.2067705203135285
WBGene00004703,SE_172,AVH,0.30426031256637576
WBGene00004703,SE_172,AVK,0.340928047166848
WBGene00004703,SE_172,AVL,0.7556988189725352
WBGene00004703,SE_172,AVM,0.4095055898533564
WBGene00004703,SE_172,AWA,0.39811830229417416
WBGene00004703,SE_172,AWB,0.4883908106531421
WBGene00004703,SE_172,AWC,0.30605503292982444
WBGene00004703,SE_172,BAG,0.26810690297759615
WBGene00004703,SE_172,CAN,0.18594563308946496
WBGene00004703,SE_172,DA,0.24842627138246762
WBGene00004703,SE_172,DD,0.2702246578608028
WBGene00004703,SE_172,DVC,0.4262592882070124
WBGene00004703,SE_172,I5,0.2996008617624083
WBGene00004703,SE_172,IL1,0.2919361275905683
WBGene00004703,SE_172,IL2,0.35338408749397315
WBGene00004703,SE_172,NSM,0.5290556582601501
WBGene00004703,SE_172,OLL,0.25951595316324816
WBGene00004703,SE_172,OLQ,0.3117545521827543
WBGene00004703,SE_172,PHA,0.31318892341591525
WBGene00004703,SE_172,PVC,0.3856685928673814
WBGene00004703,SE_172,PVD,0.42607407338780906
WBGene00004703,SE_172,PVM,0.3406791628601207
WBGene00004703,SE_172,RIA,0.2965107305672688
WBGene00004703,SE_172,RIC,0.2312225497837975
WBGene00004703,SE_172,RIM,0.27547002958983435
WBGene00004703,SE_172,RIS,0.1434888821327269
WBGene00004703,SE_172,RMD,0.4389167986265898
WBGene00004703,SE_172,SMB,0.5004587764073826
WBGene00004703,SE_172,SMD,0.4399375783329061
WBGene00004703,SE_172,VB,0.3629030071880788
WBGene00004703,SE_172,VC,0.24924618473350058
WBGene00004703,SE_172,VD,0.29991220774643723
WBGene00016384,SE_173,ADL,0.4655368045334425
WBGene00016384,SE_173,AFD,0.7047724967904803
WBGene00016384,SE_173,AIM,0.4384056477107288
WBGene00016384,SE_173,AIN,0.5008014444814849
WBGene00016384,SE_173,AIY,0.34010440563546585
WBGene00016384,SE_173,ASEL,0.7412458450595607
WBGene00016384,SE_173,ASER,0.7584427369049109
WBGene00016384,SE_173,ASG,0.8595986742697266
WBGene00016384,SE_173,ASI,0.5037622459759998
WBGene00016384,SE_173,ASK,0.8519451961671753
WBGene00016384,SE_173,AVA,0.5741135810159386
WBGene00016384,SE_173,AVE,0.3533454846784665
WBGene00016384,SE_173,AVG,0.8772465692501962
WBGene00016384,SE_173,AVH,0.53059485053394
WBGene00016384,SE_173,AVK,0.610475100070857
WBGene00016384,SE_173,AVL,0.6168460413624156
WBGene00016384,SE_173,AVM,0.7714094483626077
WBGene00016384,SE_173,AWA,0.6056440784354651
WBGene00016384,SE_173,AWB,0.5088213673299339
WBGene00016384,SE_173,AWC,0.29637808441707364
WBGene00016384,SE_173,BAG,0.7222739285260037
WBGene00016384,SE_173,CAN,0.08281649256267076
WBGene00016384,SE_173,DA,0.571421662684911
WBGene00016384,SE_173,DD,0.3429123492152617
WBGene00016384,SE_173,DVC,0.7518086904312627
WBGene00016384,SE_173,I5,0.22003609484104694
WBGene00016384,SE_173,IL2,0.6447527055045341
WBGene00016384,SE_173,LUA,0.1950789552455436
WBGene00016384,SE_173,NSM,0.13703475299803955
WBGene00016384,SE_173,OLL,0.28091709821816047
WBGene00016384,SE_173,OLQ,0.3188924090412047
WBGene00016384,SE_173,PHA,0.33589477196513023
WBGene00016384,SE_173,PVC,0.210249156379306
WBGene00016384,SE_173,PVD,0.8488404180014157
WBGene00016384,SE_173,PVM,0.3687598789251729
WBGene00016384,SE_173,RIA,0.3977785339808355
WBGene00016384,SE_173,RIC,0.6756366346921903
WBGene00016384,SE_173,RIM,0.5632987281333673
WBGene00016384,SE_173,RIS,0.3885439878540882
WBGene00016384,SE_173,RMD,0.7809440798620535
WBGene00016384,SE_173,SMB,0.5846863957627437
WBGene00016384,SE_173,SMD,0.72078670576074
WBGene00016384,SE_173,VB,0.5451755194747637
WBGene00016384,SE_173,VC,0.12506210937636805
WBGene00016384,SE_173,VD,0.3233381217236599
WBGene00002046,SE_177,ADL,0.17670244725360307
WBGene00002046,SE_177,AFD,0.26310843962754016
WBGene00002046,SE_177,AIM,0.3310214340776655
WBGene00002046,SE_177,AIN,0.17799326039303262
WBGene00002046,SE_177,AIY,0.6061571125265393
WBGene00002046,SE_177,ASEL,0.1731079914457965
WBGene00002046,SE_177,ASER,0.2857926312477256
WBGene00002046,SE_177,ASG,0.20093515713863197
WBGene00002046,SE_177,ASI,0.3149559646307561
WBGene00002046,SE_177,ASK,0.13306041345510505
WBGene00002046,SE_177,AVA,0.2545255167200725
WBGene00002046,SE_177,AVE,0.2608135190677088
WBGene00002046,SE_177,AVG,0.4095901862538907
WBGene00002046,SE_177,AVH,0.2938697116305201
WBGene00002046,SE_177,AVK,0.29345452223325225
WBGene00002046,SE_177,AVL,0.32090879163353175
WBGene00002046,SE_177,AWA,0.3621762079326564
WBGene00002046,SE_177,AWB,0.293637527478103
WBGene00002046,SE_177,AWC,0.1247803322125102
WBGene00002046,SE_177,BAG,0.27661893841694407
WBGene00002046,SE_177,CAN,0.13684530824306798
WBGene00002046,SE_177,DA,0.15554537072860244
WBGene00002046,SE_177,DD,0.1623368378530124
WBGene00002046,SE_177,DVC,0.25653295777873447
WBGene00002046,SE_177,I5,0.40090999034061847
WBGene00002046,SE_177,IL1,0.13754055867687912
WBGene00002046,SE_177,IL2,0.12131182630805057
WBGene00002046,SE_177,NSM,0.2953866110074485
WBGene00002046,SE_177,OLQ,0.34619314160626713
WBGene00002046,SE_177,PHA,0.3154915844711513
WBGene00002046,SE_177,PVC,0.28633220161112377
WBGene00002046,SE_177,PVD,0.5336736429202689
WBGene00002046,SE_177,PVM,0.31244371279808647
WBGene00002046,SE_177,RIA,0.23152284330377446
WBGene00002046,SE_177,RIC,0.1582663583661582
WBGene00002046,SE_177,RIM,0.260709351028219
WBGene00002046,SE_177,RIS,0.29002034478742705
WBGene00002046,SE_177,RMD,0.1831784354475939
WBGene00002046,SE_177,SMB,0.22576471190819336
WBGene00002046,SE_177,SMD,0.21660756235335493
WBGene00002046,SE_177,VB,0.30447358270531727
WBGene00002046,SE_177,VC,0.171744174171945
WBGene00002046,SE_177,VD,0.21878624107543682
WBGene00004297,SE_194,RIS,
WBGene00003167,SE_199,AVM,0.9445642992075647
WBGene00003167,SE_199,PVD,0.8673469387755102
WBGene00003167,SE_199,PVM,0.8088337584048226
WBGene00012705,SE_211,ASK,1.0
WBGene00008582,SE_212,AIN,0.48395644223049844
WBGene00008582,SE_212,AVA,0.862049081939042
WBGene00008582,SE_212,AVM,0.7972286197693806
WBGene00008582,SE_212,DA,0.8794074338971425
WBGene00008582,SE_212,PVM,0.6927470259996229
WBGene00008582,SE_212,RMD,0.6186994513805707
WBGene00008582,SE_212,SMD,0.6268570708517466
WBGene00008582,SE_212,VB,0.8808791239836036
WBGene00012130,SE_225,ADL,0.9068768511501386
WBGene00012130,SE_225,AFD,0.9269387760860488
WBGene00012130,SE_225,AIM,0.8061224489795918
WBGene00012130,SE_225,AIN,0.9530624054126235
WBGene00012130,SE_225,AIY,1.0
WBGene00012130,SE_225,ASEL,0.7956989247311829
WBGene00012130,SE_225,ASER,0.9284950180407701
WBGene00012130,SE_225,ASG,1.0
WBGene00012130,SE_225,ASI,0.9823420074349443
WBGene00012130,SE_225,ASK,0.9217991973651902
WBGene00012130,SE_225,AVA,1.0
WBGene00012130,SE_225,AVE,1.0
WBGene00012130,SE_225,AVG,1.0
WBGene00012130,SE_225,AVH,0.9245297493664024
WBGene00012130,SE_225,AVK,0.9387384361276293
WBGene00012130,SE_225,AVL,1.0
WBGene00012130,SE_225,AWA,0.9117669088457794
WBGene00012130,SE_225,AWB,1.0
WBGene00012130,SE_225,AWC,0.890753815583647
WBGene00012130,SE_225,BAG,0.591015379208308
WBGene00012130,SE_225,DA,0.9311594202898551
WBGene00012130,SE_225,DD,0.8530927835051547
WBGene00012130,SE_225,DVC,0.9407506891435042
WBGene00012130,SE_225,I5,0.9283155094728842
WBGene00012130,SE_225,IL2,0.9249831355898575
WBGene00012130,SE_225,LUA,0.6739123176065979
WBGene00012130,SE_225,NSM,1.0
WBGene00012130,SE_225,OLL,1.0
WBGene00012130,SE_225,OLQ,1.0
WBGene00012130,SE_225,PHA,0.9196003129222673
WBGene00012130,SE_225,PVC,0.940625
WBGene00012130,SE_225,PVM,1.0
WBGene00012130,SE_225,RIA,0.9313245056129009
WBGene00012130,SE_225,RIC,0.9900835073068894
WBGene00012130,SE_225,RIM,0.970125786163522
WBGene00012130,SE_225,RIS,1.0
WBGene00012130,SE_225,RMD,0.8869766411088967
WBGene00012130,SE_225,SMB,0.943988872314303
WBGene00012130,SE_225,SMD,0.8041589893870261
WBGene00012130,SE_225,VB,1.0
WBGene00012130,SE_225,VC,1.0
WBGene00012130,SE_225,VD,0.8811291599140693
WBGene00019636,SE_229,PVM,1.0
WBGene00019170,SE_245,AIY,0.3333333333333333
WBGene00019170,SE_245,AVG,0.013148538938809568
WBGene00019170,SE_245,AVH,0.04641591083490487
WBGene00019170,SE_245,AVL,0.0571128240717494
WBGene00019170,SE_245,AVM,0.017474039910929735
WBGene00019170,SE_245,DA,0.018815950225702052
WBGene00019170,SE_245,I5,0.19781843830658039
WBGene00019170,SE_245,IL2,0.26674043793131913
WBGene00019170,SE_245,NSM,0.29016648872380574
WBGene00019170,SE_245,PVC,0.17214047743152308
WBGene00019170,SE_245,PVD,0.06032727649842525
WBGene00019170,SE_245,PVM,0.0279258050969006
WBGene00019170,SE_245,RIS,0.10637749845456416
WBGene00019170,SE_245,SMB,0.0120808702789921
WBGene00019170,SE_245,SMD,0.03851886818340497
WBGene00019170,SE_245,VB,0.10972314507198225
WBGene00016200,SE_256,ADL,0.42718140915378877
WBGene00016200,SE_256,AFD,0.5314583902290936
WBGene00016200,SE_256,AIM,0.518101638616968
WBGene00016200,SE_256,AIN,0.5275761626630369
WBGene00016200,SE_256,AIY,1.0
WBGene00016200,SE_256,ASEL,0.3165306679381873
WBGene00016200,SE_256,ASER,0.24749323121678612
WBGene00016200,SE_256,ASG,0.25980988584796416
WBGene00016200,SE_256,ASI,0.5380162065674411
WBGene00016200,SE_256,ASK,0.3262766093763344
WBGene00016200,SE_256,AVA,0.662744020732822
WBGene00016200,SE_256,AVE,0.6421596483700001
WBGene00016200,SE_256,AVG,0.6966966966966966
WBGene00016200,SE_256,AVH,0.5687548089981671
WBGene00016200,SE_256,AVK,0.6306788896507947
WBGene00016200,SE_256,AVL,0.5649830924511144
WBGene00016200,SE_256,AVM,0.578553191214659
WBGene00016200,SE_256,AWA,0.3527851361871396
WBGene00016200,SE_256,AWB,0.565727653125103
WBGene00016200,SE_256,AWC,0.4879733082250451
WBGene00016200,SE_256,BAG,0.5404061200122829
WBGene00016200,SE_256,CAN,0.7282291101225873
WBGene00016200,SE_256,DA,0.6477616009488071
WBGene00016200,SE_256,DD,0.6356515629260064
WBGene00016200,SE_256,DVC,0.553780489061843
WBGene00016200,SE_256,I5,0.6751561461427881
WBGene00016200,SE_256,IL1,0.5838822393406469
WBGene00016200,SE_256,IL2,0.34969289791249536
WBGene00016200,SE_256,LUA,0.6884076936352667
WBGene00016200,SE_256,NSM,0.5676450805727083
WBGene00016200,SE_256,OLL,0.5474549562377778
WBGene00016200,SE_256,OLQ,0.6820848697935853
WBGene00016200,SE_256,PVC,0.6976757655005371
WBGene00016200,SE_256,PVD,0.5809821325267351
WBGene00016200,SE_256,PVM,1.0
WBGene00016200,SE_256,RIA,0.31023360445591935
WBGene00016200,SE_256,RIC,0.44602239375518943
WBGene00016200,SE_256,RIM,0.5013786447791501
WBGene00016200,SE_256,RIS,0.6024976866102161
WBGene00016200,SE_256,RMD,0.532654435222793
WBGene00016200,SE_256,SMB,0.7639881155596682
WBGene00016200,SE_256,SMD,0.5547739634352562
WBGene00016200,SE_256,VB,0.8056862521692313
WBGene00016200,SE_256,VC,0.9141227845718425
WBGene00016200,SE_256,VD,0.5600334587623934
WBGene00001160,SE_259,ADL,0.3693038834247317
WBGene00001160,SE_259,AFD,0.48038032944988646
WBGene00001160,SE_259,AIM,0.47542903169150835
WBGene00001160,SE_259,AIN,0.292482834343327
WBGene00001160,SE_259,AIY,0.8824091778202676
WBGene00001160,SE_259,ASEL,0.1445086705202312
WBGene00001160,SE_259,ASER,0.23103682489357535
WBGene00001160,SE_259,ASG,0.5737546974999022
WBGene00001160,SE_259,ASI,0.471460509137181
WBGene00001160,SE_259,ASK,0.36208991804129853
WBGene00001160,SE_259,AVA,0.4309478709531587
WBGene00001160,SE_259,AVE,0.2774715542147731
WBGene00001160,SE_259,AVG,0.12105009407384226
WBGene00001160,SE_259,AVH,0.4271015729776666
WBGene00001160,SE_259,AVK,0.43163745293299355
WBGene00001160,SE_259,AVL,0.6005456322340965
WBGene00001160,SE_259,AVM,0.6883282202406801
WBGene00001160,SE_259,AWA,0.38122212259051547
WBGene00001160,SE_259,AWB,0.2832583804260419
WBGene00001160,SE_259,AWC,0.3500820399239255
WBGene00001160,SE_259,BAG,0.42703418240281965
WBGene00001160,SE_259,CAN,0.17057858125402156
WBGene00001160,SE_259,DA,0.24151857836696394
WBGene00001160,SE_259,DD,0.2511278670298728
WBGene00001160,SE_259,DVC,0.2378094780707723
WBGene00001160,SE_259,I5,0.3478460732517542
WBGene00001160,SE_259,IL1,0.36768943261723464
WBGene00001160,SE_259,IL2,0.8145994832041343
WBGene00001160,SE_259,LUA,0.14335385718347993
WBGene00001160,SE_259,NSM,0.28734339241329315
WBGene00001160,SE_259,PHA,0.30401850594271596
WBGene00001160,SE_259,PVC,0.36172836339333625
WBGene00001160,SE_259,PVD,0.32819713488466906
WBGene00001160,SE_259,PVM,0.3687239171570025
WBGene00001160,SE_259,RIA,0.521741976066412
WBGene00001160,SE_259,RIC,0.34900989322372383
WBGene00001160,SE_259,RIM,0.3964479934470943
WBGene00001160,SE_259,RIS,0.17999842087274934
WBGene00001160,SE_259,RMD,0.5843412040781935
WBGene00001160,SE_259,SMB,0.4950331822612995
WBGene00001160,SE_259,SMD,0.4304591177391594
WBGene00001160,SE_259,VB,0.5383774086962795
WBGene00001160,SE_259,VC,0.30134611555846563
WBGene00001160,SE_259,VD,0.4789039268387725
WBGene00004783,SE_26,ADL,0.846101551965163
WBGene00004783,SE_26,AFD,0.9256259561641345
WBGene00004783,SE_26,AIM,0.7254501547050076
WBGene00004783,SE_26,AIN,0.8172550105021426
WBGene00004783,SE_26,AIY,0.8769716088328076
WBGene00004783,SE_26,ASEL,1.0
WBGene00004783,SE_26,ASER,0.9405487804878049
WBGene00004783,SE_26,ASG,0.8952354601682508
WBGene00004783,SE_26,ASI,0.8719431920797045
WBGene00004783,SE_26,ASK,0.9400767627078216
WBGene00004783,SE_26,AVA,0.763145298335035
WBGene00004783,SE_26,AVE,0.7649847564240785
WBGene00004783,SE_26,AVG,1.0
WBGene00004783,SE_26,AVH,0.869283032020115
WBGene00004783,SE_26,AVK,0.832977955664927
WBGene00004783,SE_26,AVL,0.9443303050434952
WBGene00004783,SE_26,AVM,0.8093518501417728
WBGene00004783,SE_26,AWA,0.8775299423444121
WBGene00004783,SE_26,AWB,1.0
WBGene00004783,SE_26,AWC,0.6813239427467856
WBGene00004783,SE_26,BAG,0.7161063232572129
WBGene00004783,SE_26,CAN,0.8834813131018762
WBGene00004783,SE_26,DA,0.9346532002612787
WBGene00004783,SE_26,DD,0.9335556891340961
WBGene00004783,SE_26,DVC,0.8977138386783192
WBGene00004783,SE_26,I5,0.7235142983230362
WBGene00004783,SE_26,IL1,0.9418576168154997
WBGene00004783,SE_26,IL2,0.9759654889071487
WBGene00004783,SE_26,LUA,0.9437966481843462
WBGene00004783,SE_26,NSM,0.8037080217249125
WBGene00004783,SE_26,OLL,0.8356968701796288
WBGene00004783,SE_26,OLQ,0.9205607097368517
WBGene00004783,SE_26,PHA,0.8861182666231084
WBGene00004783,SE_26,PVC,0.8778743400040409
WBGene00004783,SE_26,PVD,1.0
WBGene00004783,SE_26,PVM,1.0
WBGene00004783,SE_26,RIA,0.9101295300182191
WBGene00004783,SE_26,RIC,0.9641982864137086
WBGene00004783,SE_26,RIM,0.8484959928998875
WBGene00004783,SE_26,RIS,0.9021341557124268
WBGene00004783,SE_26,RMD,0.8863854750276937
WBGene00004783,SE_26,SMB,0.7498117978628235
WBGene00004783,SE_26,SMD,0.7287569879675494
WBGene00004783,SE_26,VB,0.8447687642153147
WBGene00004783,SE_26,VC,0.8926767126096206
WBGene00004783,SE_26,VD,0.9402919177500835
WBGene00016981,SE_260,ADL,0.0482968344686322
WBGene00016981,SE_260,AFD,0.06285940405649784
WBGene00016981,SE_260,AIM,0.044283170138609954
WBGene00016981,SE_260,AIN,0.04326798149206854
WBGene00016981,SE_260,AIY,0.0
WBGene00016981,SE_260,ASEL,0.05967563894406903
WBGene00016981,SE_260,ASER,0.05980449865632592
WBGene00016981,SE_260,ASG,0.050011878295484924
WBGene00016981,SE_260,ASI,0.0703884832000126
WBGene00016981,SE_260,ASK,0.03625502747547937
WBGene00016981,SE_260,AVA,0.04999853731707635
WBGene00016981,SE_260,AVE,0.0117785630153121
WBGene00016981,SE_260,AVG,0.1670906567992599
WBGene00016981,SE_260,AVH,0.07264955592872402
WBGene00016981,SE_260,AVK,0.13822267719617803
WBGene00016981,SE_260,AVL,0.17373479633353264
WBGene00016981,SE_260,AVM,0.09043424175294024
WBGene00016981,SE_260,AWA,0.04622196014130683
WBGene00016981,SE_260,AWB,0.058394160583941604
WBGene00016981,SE_260,AWC,0.021432410838374775
WBGene00016981,SE_260,BAG,0.04359757087649785
WBGene00016981,SE_260,CAN,0.07364611020878993
WBGene00016981,SE_260,DA,0.038752314439161675
WBGene00016981,SE_260,DD,0.0214582838337226
WBGene00016981,SE_260,DVC,0.034667277333633326
WBGene00016981,SE_260,I5,0.0678586536803396
WBGene00016981,SE_260,IL2,0.037986499919363995
WBGene00016981,SE_260,LUA,0.046255211794486696
WBGene00016981,SE_260,NSM,0.05888820353018137
WBGene00016981,SE_260,OLL,0.04293841158368275
WBGene00016981,SE_260,OLQ,0.04715298318291117
WBGene00016981,SE_260,PHA,0.08102235712692678
WBGene00016981,SE_260,PVC,0.04630866849663448
WBGene00016981,SE_260,PVD,0.0930232558139534
WBGene00016981,SE_260,PVM,0.091078880327587
WBGene00016981,SE_260,RIA,0.0798627577262807
WBGene00016981,SE_260,RIC,0.0478913608529946
WBGene00016981,SE_260,RIM,0.04483274148732165
WBGene00016981,SE_260,RIS,0.41282164762597734
WBGene00016981,SE_260,RMD,0.058504558588627034
WBGene00016981,SE_260,SMB,0.028090831744346602
WBGene00016981,SE_260,SMD,0.0755852766647608
WBGene00016981,SE_260,VB,0.032580750217778676
WBGene00016981,SE_260,VC,0.027666411706701866
WBGene00016981,SE_260,VD,0.052585536743301776
WBGene00017274,SE_266,ADL,0.8666629873892767
WBGene00017274,SE_266,AFD,0.9330376940133037
WBGene00017274,SE_266,AIM,1.0
WBGene00017274,SE_266,AIN,0.8118248635550108
WBGene00017274,SE_266,AIY,0.8117206982543641
WBGene00017274,SE_266,ASEL,1.0
WBGene00017274,SE_266,ASER,0.9246506986027944
WBGene00017274,SE_266,ASG,1.0
WBGene00017274,SE_266,ASI,0.8883961566888395
WBGene00017274,SE_266,ASK,1.0
WBGene00017274,SE_266,AVA,0.949767132401863
WBGene00017274,SE_266,AVE,1.0
WBGene00017274,SE_266,AVG,1.0
WBGene00017274,SE_266,AVH,0.9638308671794212
WBGene00017274,SE_266,AVK,0.9709838585703305
WBGene00017274,SE_266,AVL,1.0
WBGene00017274,SE_266,AVM,0.958090480155426
WBGene00017274,SE_266,AWA,1.0
WBGene00017274,SE_266,AWB,1.0
WBGene00017274,SE_266,AWC,0.8082353954109087
WBGene00017274,SE_266,BAG,0.8632246376811594
WBGene00017274,SE_266,CAN,0.925542406311637
WBGene00017274,SE_266,DA,1.0
WBGene00017274,SE_266,DD,1.0
WBGene00017274,SE_266,DVC,0.8554416073149267
WBGene00017274,SE_266,I5,0.8888001092649125
WBGene00017274,SE_266,IL2,1.0
WBGene00017274,SE_266,LUA,0.9130264768711589
WBGene00017274,SE_266,NSM,1.0
WBGene00017274,SE_266,OLL,0.8906372135542022
WBGene00017274,SE_266,OLQ,0.968561315844264
WBGene00017274,SE_266,PHA,0.9228428556989733
WBGene00017274,SE_266,PVC,0.9963175222533838
WBGene00017274,SE_266,PVD,1.0
WBGene00017274,SE_266,PVM,1.0
WBGene00017274,SE_266,RIA,0.9117261931353706
WBGene00017274,SE_266,RIC,1.0
WBGene00017274,SE_266,RIM,0.9561018578811977
WBGene00017274,SE_266,RIS,1.0
WBGene00017274,SE_266,RMD,0.9629598718082819
WBGene00017274,SE_266,SMB,0.9451905626134302
WBGene00017274,SE_266,SMD,0.9042859462430056
WBGene00017274,SE_266,VB,1.0
WBGene00017274,SE_266,VC,1.0
WBGene00017274,SE_266,VD,0.8531737647952407
WBGene00017275,SE_267,AIM,0.7903736088535147
WBGene00017275,SE_267,ASG,0.6399533510283627
WBGene00017275,SE_267,AVE,0.8264110756123536
WBGene00017275,SE_267,AVM,1.0
WBGene00017275,SE_267,AWA,0.9013317191283293
WBGene00017275,SE_267,DA,0.8529311165901248
WBGene00017275,SE_267,I5,0.6672648854733676
WBGene00017275,SE_267,IL2,0.8548341658614015
WBGene00017275,SE_267,NSM,0.8392504930966469
WBGene00017275,SE_267,OLQ,0.7187636879470469
WBGene00017275,SE_267,PVD,0.7396166134185304
WBGene00017275,SE_267,PVM,1.0
WBGene00017275,SE_267,RIA,0.8906607812171335
WBGene00017275,SE_267,VB,1.0
WBGene00004169,SE_27,NSM,0.035574467930191665
WBGene00004169,SE_27,RIS,0.042685292976329066
WBGene00003253,SE_273,CAN,0.03195811505972797
WBGene00020682,SE_29,ADL,0.905273489564582
WBGene00020682,SE_29,AFD,0.706631728714503
WBGene00020682,SE_29,AIM,0.7726053340054327
WBGene00020682,SE_29,AIN,0.7645588515413404
WBGene00020682,SE_29,AIY,1.0
WBGene00020682,SE_29,ASEL,0.6505611334670646
WBGene00020682,SE_29,ASER,0.9182206549239507
WBGene00020682,SE_29,ASG,0.7610330422104992
WBGene00020682,SE_29,ASI,0.902762134425578
WBGene00020682,SE_29,ASK,0.8854771278970655
WBGene00020682,SE_29,AVA,0.7550797983635328
WBGene00020682,SE_29,AVE,0.923076923076923
WBGene00020682,SE_29,AVG,0.9191616766467066
WBGene00020682,SE_29,AVH,0.9414035936807357
WBGene00020682,SE_29,AVK,0.9116399113777967
WBGene00020682,SE_29,AVL,0.8397751467065527
WBGene00020682,SE_29,AVM,0.9716298548398999
WBGene00020682,SE_29,AWA,0.8786897176305983
WBGene00020682,SE_29,AWB,1.0
WBGene00020682,SE_29,AWC,0.8203855166386826
WBGene00020682,SE_29,BAG,0.8646120032101057
WBGene00020682,SE_29,CAN,0.6219460656804464
WBGene00020682,SE_29,DA,0.7418802107987628
WBGene00020682,SE_29,DD,0.8019590260053804
WBGene00020682,SE_29,DVC,0.8589943913223976
WBGene00020682,SE_29,I5,0.9169449675756137
WBGene00020682,SE_29,IL2,0.8874119132105822
WBGene00020682,SE_29,LUA,0.9338912182667909
WBGene00020682,SE_29,NSM,1.0
WBGene00020682,SE_29,OLQ,0.9048073896500967
WBGene00020682,SE_29,PHA,0.8460391719095695
WBGene00020682,SE_29,PVC,0.8863967682729349
WBGene00020682,SE_29,PVD,0.8937007874015748
WBGene00020682,SE_29,PVM,0.8292673406456146
WBGene00020682,SE_29,RIA,0.8500176794271126
WBGene00020682,SE_29,RIC,0.7532602634739953
WBGene00020682,SE_29,RIM,0.8755354671892092
WBGene00020682,SE_29,RIS,0.9776119402985075
WBGene00020682,SE_29,RMD,0.8076901328042434
WBGene00020682,SE_29,SMB,0.853822545585915
WBGene00020682,SE_29,SMD,0.7945200047437001
WBGene00020682,SE_29,VB,1.0
WBGene00020682,SE_29,VC,0.918885817980256
WBGene00020682,SE_29,VD,0.816424027596854
WBGene00012551,SE_291,ASEL,1.0
WBGene00012551,SE_291,AVA,1.0
WBGene00012551,SE_291,DA,1.0
WBGene00012551,SE_291,I5,1.0
WBGene00012551,SE_291,IL1,1.0
WBGene00012551,SE_291,IL2,1.0
WBGene00012551,SE_291,NSM,1.0
WBGene00012551,SE_291,OLQ,0.9637722829212191
WBGene00012551,SE_291,PVC,0.9962158374211633
WBGene00012551,SE_291,PVD,1.0
WBGene00012551,SE_291,RIC,1.0
WBGene00012551,SE_291,RIM,1.0
WBGene00012551,SE_291,SMB,1.0
WBGene00012551,SE_291,VB,1.0
